Carbonara, Wedding March, Air Mineral, Chicken Black Pepper
Matcha Latte, Vanilla Cookies, Red Velvet Latte, Cireng
Wedding March, Greenlight Fantasie
Air Mineral
Matcha Latte, Mix Platter, French Fries, Refreshing Red, Fur Elise, Vanilla Cookies, Mac & Cheese, Red Velvet Latte, Taco Salsa Sauce
Alla Turca, Cold White, Es Batu, Mix Platter
Vanilla Cookies, Red Velvet Latte, Greenlight Fantasie, Taco Salsa Sauce, French Fries, Mix Platter, Orange Crush, Refreshing Red, Air Mineral
Air Mineral, Wedding March, Alla Turca
Rivers Flow, Carbonara, Refreshing Red, Mix Platter, Greenlight Fantasie, Taco Salsa Sauce, Chicken Black Pepper
Mix Platter, Taco Salsa Sauce
Red Velvet Latte, Lychee Tea, Cireng
Choco Latte, French Fries, Wedding March, Taco Salsa Sauce
Air Mineral, Lemon Tea, Carbonara, Cireng
Air Mineral, Lemon Tea
Chicken Black Pepper, Vanilla Cookies, Rivers Flow
Choco Latte, Vanilla Cookies, Taco Salsa Sauce
Fur Elise, Greenlight Fantasie, Taco Salsa Sauce
Indomie Not Normal, Matcha Latte, Red Velvet Latte, Vanilla Cookies, Taco Salsa Sauce, Air Mineral, French Fries
Matcha Latte
Lemon Tea, Coffee - Manual Brew, Wedding March, French Fries
French Fries, Cireng, Carbonara, Nasi Goreng HongKong, Mix Platter, Lychee Tea, Rivers Flow
Lychee Tea
Nasi Goreng HongKong, Chicken Black Pepper
Greenlight Fantasie
Vanilla Cookies, Choco Latte
Vanilla Cookies, Nasi Goreng HongKong
Vanilla Cookies
Choco Latte
Fur Elise, Taco Salsa Sauce
Matcha Latte, Vanilla Cookies, French Fries
Nasi Goreng HongKong, Carbonara, Lychee Tea, Cold White, Es Batu, Lemon Tea, Cireng, French Fries, Wedding March, Fur Elise
Choco Latte, Refreshing Red, Lemon Tea, Lychee Tea, Taco Salsa Sauce, Nasi Goreng HongKong, Mac & Cheese, French Fries
Black Tea
Air Mineral, French Fries, Chicken Black Pepper, Matcha Latte, Rivers Flow
Rivers Flow, Mac & Cheese, Matcha Latte, Cold White, Es Batu, Cireng, Carbonara, Refreshing Red, French Fries
Berrybiscous, Wedding March
Air Mineral
Vanilla Cookies, Alla Turca, Taco Salsa Sauce
Greenlight Fantasie, Air Mineral, Nasi Goreng HongKong, Cireng, Mix Platter
Vanilla Cookies
Refreshing Red, Wedding March, Cold White, Fur Elise, Cold Black, Es Batu, Greenlight Fantasie, French Fries
Choco Latte, Cireng, French Fries, Greenlight Fantasie
Es Batu
Es Batu, Cold White, Air Mineral
Red Velvet Latte, Refreshing Red, Cireng
Wedding March, Vanilla Cookies, French Fries, Cireng, Chicken Black Pepper, Cold White, Es Batu
Lychee Tea, Cireng, Choco Latte
Indomie Not Normal
Red Velvet Latte, French Fries
Vanilla Cookies, Chicken Black Pepper, Air Mineral
Refreshing Red, Lychee Tea, Cireng
Rivers Flow, Black Tea, Red Velvet Latte, Coffee - Manual Brew, Indomie Not Normal, Mac & Cheese, Nasi Goreng HongKong
Refreshing Red
Indomie Not Normal
Vanilla Cookies, Carbonara, Matcha Latte, Choco Latte, French Fries
Choco Latte
Matcha Latte
Fur Elise, Refreshing Red, Cireng, Indomie Not Normal
Wedding March, French Fries
Mix Platter, Greenlight Fantasie, Vanilla Cookies
Wedding March, Mix Platter, Taco Salsa Sauce, Susvada Mango
Matcha Latte, Red Velvet Latte, Orange Crush, Vanilla Cookies, Alla Turca, Mix Platter
Choco Latte, Lemon Tea, French Fries
Indomie Not Normal, Lychee Tea
Red Velvet Latte
Lemon Tea, Fur Elise, Air Mineral, Mix Platter, Matcha Latte, Vanilla Cookies, Nasi Goreng HongKong
Fur Elise, French Fries, Alla Turca
Lemon Tea, Red Velvet Latte, Vanilla Cookies, Matcha Latte, Air Mineral, Chicken Black Pepper, Nasi Goreng HongKong
Air Mineral, Cold Black, Rivers Flow
Fur Elise, Alla Turca, French Fries
Lemon Tea, Mix Platter, Vanilla Cookies, Air Mineral
Greenlight Fantasie, Vanilla Cookies
Mac & Cheese, Choco Latte, Wedding March, Air Mineral
Vanilla Cookies, Alla Turca
Vanilla Cookies, Wedding March, Mac & Cheese
Lemon Tea
Greenlight Fantasie, Taco Salsa Sauce, French Fries, Lemon Tea, Indomie Not Normal, Alla Turca, Choco Latte, Air Mineral
Vanilla Cookies, French Fries, Red Velvet Latte
Choco Latte, Red Velvet Latte
Chicken Black Pepper, Lemon Tea, Vanilla Cookies, Red Velvet Latte
Lemon Tea, Chicken Black Pepper, Sakuyan Cheese Cake, Matcha Latte, French Fries
Lychee Tea
Refreshing Red, Nasi Goreng HongKong
Mix Platter, Chicken Black Pepper, Air Mineral, Lemon Tea, Lychee Tea, Taco Salsa Sauce
Lemon Tea, Nasi Goreng HongKong, Red Velvet Latte, Choco Latte, Air Mineral
Vanilla Cookies, Chicken Black Pepper, Choco Latte, Nasi Goreng HongKong, Taco Salsa Sauce
Air Mineral
Air Mineral
French Fries, Taco Salsa Sauce
Refreshing Red
Air Mineral
Air Mineral
Air Mineral
Air Mineral
Air Mineral
Air Mineral
Choco Latte, Vanilla Cookies, Matcha Latte, French Fries, Mix Platter
Cold White
Vanilla Cookies, Wedding March
Alla Turca, Nalesa Peach
Lemon Tea, Amyra Lychee, Taco Salsa Sauce
Vanilla Cookies, Sakuyan Cheese Cake, Taco Salsa Sauce
Vanilla Cookies, Matcha Latte, Alla Turca, French Fries, Taco Salsa Sauce, Nalesa Peach
Cold Black, Nasi Goreng HongKong, Air Mineral
Alla Turca, Red Velvet Latte, French Fries
Matcha Latte, Vanilla Cookies, Carbonara, Mac & Cheese, French Fries, Red Velvet Latte, Taco Salsa Sauce
Choco Latte
Alla Turca, Mix Platter, French Fries, Greenlight Fantasie, Carbonara, Cold Black, Lychee Tea, Fur Elise, Air Mineral
Coffee - Manual Brew, Lychee Tea
Cold White
Matcha Latte, Choco Latte, Vanilla Cookies, Fur Elise, Chicken Black Pepper
Mac & Cheese
Alla Turca, Greenlight Fantasie, Fur Elise, Rivers Flow, Mac & Cheese, Air Mineral
Choco Latte
Cold White, Es Batu, Alla Turca
Matcha Latte, French Fries
Refreshing Red
Vanilla Cookies, Mix Platter, Taco Salsa Sauce, Matcha Latte, Air Mineral, French Fries, Carbonara
Choco Latte
Choco Latte
Red Velvet Latte, Choco Latte
Taco Salsa Sauce, Carbonara, Nasi Goreng HongKong, Choco Latte, Orange Crush, Lychee Tea
Air Mineral
Air Mineral
Greenlight Fantasie, Indomie Not Normal, Air Mineral
Red Velvet Latte, French Fries, Greenlight Fantasie
Choco Latte
Cold White, Es Batu, Cireng
Cireng, Mix Platter, French Fries, Taco Salsa Sauce, Mac & Cheese, Lychee Tea, Lemon Tea, Greenlight Fantasie, Matcha Latte, Choco Latte
Air Mineral
Black Tea, Indomie Not Normal, Taco Salsa Sauce, Red Velvet Latte, Air Mineral
Red Velvet Latte, Wedding March, Indomie Not Normal, Cireng, Taco Salsa Sauce
Refreshing Red, Carbonara, Cireng, Greenlight Fantasie
Indomie Not Normal, Black Tea, Lychee Tea
Vanilla Cookies, Lemon Tea, French Fries, Sakuyan Cheese Cake
Black Tea, Lychee Tea
Air Mineral
Cold White
Nasi
Nasi
Nasi
Vanilla Cookies, Sakuyan Cheese Cake, Mix Platter
Air Mineral
Red Velvet Latte, Taco Salsa Sauce
Matcha Latte, Choco Latte, Alla Turca, French Fries
Air Mineral
Lemon Tea, French Fries
Choco Latte, Matcha Latte
Wedding March, Rivers Flow, Sakuyan Cheese Cake, French Fries
Lemon Tea, Lychee Tea, Mix Platter
Matcha Latte, Cireng
Black Tea, Lemon Tea, Vanilla Cookies, Chicken Black Pepper, Mix Platter
Nasi Goreng HongKong, Chicken Black Pepper, Black Tea, Indomie Not Normal, Mix Platter, Air Mineral, Mac & Cheese
Air Mineral, Rivers Flow, Carbonara, Mac & Cheese
Lychee Tea, Mix Platter, Coffee - Manual Brew, Nasi Goreng HongKong, Indomie Not Normal, Sakuyan Cheese Cake, Air Mineral, Lemon Tea
Mix Platter, Chicken Black Pepper, Indomie Not Normal, Rivers Flow, Black Tea
French Fries, Lemon Tea, Vanilla Cookies, Cireng
Matcha Latte, Cireng
Chicken Black Pepper, Mix Platter, Air Mineral
Carbonara, Mac & Cheese, Lemon Tea, Cold Black
Black Tea, Mix Platter, Cireng
Lychee Tea
French Fries, Red Velvet Latte, Carbonara, Nasi Goreng HongKong
Vanilla Cookies, Choco Latte, French Fries
Cireng, Orange Crush, Nalesa Peach, Air Mineral, Carbonara
Matcha Latte, Red Velvet Latte, Vanilla Cookies, Cireng, French Fries, Choco Latte
Red Velvet Latte, Refreshing Red, Orange Crush, Matcha Latte, Lemon Tea, Mix Platter, French Fries, Taco Salsa Sauce
Matcha Latte, Vanilla Cookies, Red Velvet Latte
Refreshing Red, Choco Latte, Sakuyan Cheese Cake, French Fries, Mac & Cheese
Air Mineral
Alla Turca, Wedding March, Sakuyan Cheese Cake, Air Mineral, Mix Platter, Greenlight Fantasie
Matcha Latte, Mac & Cheese, Chicken Black Pepper, Vanilla Cookies
Red Velvet Latte, Lemon Tea, Indomie Not Normal
Lychee Tea, Mix Platter, Mac & Cheese, Alla Turca
Cold Black
Choco Latte, Air Mineral
Cold White
Cold White, Es Batu
Air Mineral, Lychee Tea
Lemon Tea, Mac & Cheese, French Fries
Orange Crush, Refreshing Red, Mix Platter
Cold Black, Choco Latte, Alla Turca, Taco Salsa Sauce
Vanilla Cookies, Red Velvet Latte, Mix Platter, French Fries
Lychee Tea, Mix Platter, Cold White, Es Batu, French Fries
Vanilla Cookies
Cold White, Es Batu, Choco Latte, Wedding March, Matcha Latte, French Fries
Choco Latte, French Fries
Sakuyan Cheese Cake, Matcha Latte
Matcha Latte, French Fries, Sakuyan Cheese Cake, Orange Crush
Choco Latte
Mac & Cheese, Air Mineral
Chicken Black Pepper, Wedding March, Rivers Flow
Vanilla Cookies, Choco Latte, French Fries
Greenlight Fantasie, Air Mineral, Mix Platter
Rivers Flow, Matcha Latte, Taco Salsa Sauce
Matcha Latte, Choco Latte, French Fries, Taco Salsa Sauce
French Fries
Choco Latte, Red Velvet Latte, French Fries
Greenlight Fantasie
Red Velvet Latte, Vanilla Cookies, Greenlight Fantasie, Alla Turca
Cold White, Red Velvet Latte, Choco Latte, Es Batu, French Fries, Taco Salsa Sauce, Chicken Black Pepper
Red Velvet Latte, Choco Latte, Vanilla Cookies
Nasi Goreng HongKong, Choco Latte, Rivers Flow, Air Mineral
Vanilla Cookies, Matcha Latte
Susvada Mango, Mix Platter, Vanilla Cookies, Wedding March, Matcha Latte, Sakuyan Cheese Cake, Black Tea, Lychee Tea, Taco Salsa Sauce
Cold White, Es Batu
Matcha Latte
Choco Latte, Red Velvet Latte, French Fries, Black Tea
Greenlight Fantasie, French Fries
Choco Latte, Vanilla Cookies, French Fries
Rivers Flow, Taco Salsa Sauce
Air Mineral
Vanilla Cookies, Red Velvet Latte, Susvada Mango, Mac & Cheese, Indomie Not Normal, Carbonara, Rivers Flow
Choco Latte, Nasi Goreng HongKong, Air Mineral
Alla Turca, Lychee Tea
Lychee Tea, Greenlight Fantasie, French Fries
Choco Latte, Air Mineral
Greenlight Fantasie, Lychee Tea, Susvada Mango, French Fries
Carbonara, Nasi Goreng HongKong, Air Mineral, Fur Elise, Orange Crush
Nasi Goreng HongKong
Cireng, French Fries, Carbonara, Nasi Goreng HongKong, Chicken Black Pepper, Greenlight Fantasie, Refreshing Red, Alla Turca, Cold White, Es Batu, Choco Latte, Wedding March, Matcha Latte, Cold Black, Orange Crush, Red Velvet Latte
Wedding March, Cold Black, French Fries, Es Batu
Matcha Latte, Vanilla Cookies, Sakuyan Cheese Cake
Chicken Black Pepper, Air Mineral
Rivers Flow, Sakuyan Cheese Cake
Chicken Black Pepper, Lychee Tea
French Fries, Lychee Tea
Wedding March, Greenlight Fantasie, Lychee Tea, Taco Salsa Sauce, French Fries, Air Mineral, Indomie Not Normal, Chicken Black Pepper, Cireng, Black Tea, Red Velvet Latte, Fur Elise
Choco Latte, French Fries, Refreshing Red
Greenlight Fantasie, Orange Crush
French Fries, Lychee Tea
Choco Latte, Greenlight Fantasie, French Fries, Air Mineral
Alla Turca, Refreshing Red, Greenlight Fantasie, Choco Latte, Vanilla Cookies, Mix Platter
Choco Latte, French Fries
Choco Latte
Wedding March, Alla Turca, Es Batu
Air Mineral
Mac & Cheese, Mix Platter, Orange Crush, Refreshing Red
Carbonara, Nasi Goreng HongKong, Red Velvet Latte, Lemon Tea
Lemon Tea, Lychee Tea, Alla Turca, French Fries, Vanilla Cookies
Cold White, Es Batu, Rivers Flow, Matcha Latte, Red Velvet Latte, Taco Salsa Sauce, French Fries
Choco Latte
Red Velvet Latte, Rivers Flow, Refreshing Red, Fur Elise, French Fries
Greenlight Fantasie, Fur Elise, Mix Platter, Coffee - Manual Brew, Air Mineral
Nasi Goreng HongKong, Mac & Cheese, Wedding March, Air Mineral, Rivers Flow, French Fries
Indomie Not Normal, Nasi Goreng HongKong, Lychee Tea, Air Mineral, Rivers Flow, Greenlight Fantasie, Mix Platter
Choco Latte, Black Tea, French Fries
Lemon Tea, Air Mineral, Matcha Latte
Red Velvet Latte, Lemon Tea, Lychee Tea, French Fries
Matcha Latte, Choco Latte, Wedding March, Mac & Cheese
Alla Turca, Red Velvet Latte, French Fries
Lychee Tea, French Fries
Greenlight Fantasie, Lychee Tea
Mac & Cheese, Lemon Tea, Matcha Latte
Choco Latte, French Fries
Choco Latte, Matcha Latte, French Fries, Taco Salsa Sauce
French Fries, Matcha Latte, Lychee Tea
Matcha Latte, Vanilla Cookies
Wedding March, Choco Latte, Vanilla Cookies
Wedding March, Matcha Latte, Taco Salsa Sauce
Wedding March
Vanilla Cookies, Greenlight Fantasie, Fur Elise, Alla Turca, Air Mineral
Air Mineral
Air Mineral, Carbonara, Alla Turca
Air Mineral, Alla Turca, Lychee Tea, Carbonara, Indomie Not Normal, Taco Salsa Sauce
Mac & Cheese
French Fries, Vanilla Cookies, Red Velvet Latte, Indomie Not Normal
Refreshing Red, Taco Salsa Sauce, French Fries
Lychee Tea
Coffee - Manual Brew, Choco Latte
Air Mineral
Lemon Tea, Matcha Latte, French Fries
Cireng, Choco Latte, Lemon Tea
Air Mineral, Matcha Latte, Choco Latte, Lychee Tea, French Fries, Lemon Tea, Cireng, Red Velvet Latte, Taco Salsa Sauce
Red Velvet Latte, Air Mineral
Choco Latte, Cireng, French Fries
Choco Latte, Matcha Latte, French Fries, Mix Platter, Air Mineral
Choco Latte, Vanilla Cookies
Wedding March, Greenlight Fantasie, Taco Salsa Sauce, Air Mineral
Alla Turca, Chicken Black Pepper
Lychee Tea, Lemon Tea, Red Velvet Latte, Chicken Black Pepper
Wedding March, Orange Crush
French Fries, Red Velvet Latte, Vanilla Cookies
Lemon Tea
Coffee - Manual Brew, Refreshing Red
Air Mineral
Vanilla Cookies, Greenlight Fantasie
Carbonara, Chicken Black Pepper, Cireng, Mix Platter, Alla Turca, Orange Crush, Air Mineral
French Fries
Choco Latte, Vanilla Cookies
Choco Latte, Coffee - Manual Brew, Cireng
Rivers Flow, Cireng
Air Mineral
Taco Salsa Sauce
Alla Turca
Choco Latte
Coffee - Manual Brew
Coffee - Manual Brew
Chicken Black Pepper
Taco Salsa Sauce, Orange Crush, Indomie Not Normal, Air Mineral
Nasi Goreng HongKong, Taco Salsa Sauce, Mix Platter, Sakuyan Cheese Cake, Choco Latte, Rivers Flow, Black Tea
Matcha Latte, Vanilla Cookies, French Fries, Cireng
Refreshing Red, Carbonara, Choco Latte
Lychee Tea, Carbonara, Chicken Black Pepper, Air Mineral, Choco Latte
Fur Elise, Rivers Flow, Chicken Black Pepper
Alla Turca, Red Velvet Latte, Matcha Latte
Lemon Tea, Chicken Black Pepper
Nasi Goreng HongKong, French Fries, Air Mineral
Chicken Black Pepper, Air Mineral, Cold White, Es Batu, Wedding March
Air Mineral, Chicken Black Pepper, French Fries
Choco Latte, Air Mineral
Red Velvet Latte, French Fries, Cireng, Air Mineral
Greenlight Fantasie, Cireng, Mac & Cheese, Air Mineral
Air Mineral
Alla Turca, Cireng, Wedding March
Wedding March, Greenlight Fantasie, Air Mineral, Cireng
Vanilla Cookies, Choco Latte, Cold Black
Matcha Latte, Refreshing Red, Red Velvet Latte
Nasi Goreng HongKong, Chicken Black Pepper, Mac & Cheese, Red Velvet Latte, Refreshing Red, French Fries, Orange Crush
Vanilla Cookies, Cold White, Choco Latte, Es Batu, Air Mineral, Mix Platter
Mix Platter, Taco Salsa Sauce, Rivers Flow, French Fries, Lemon Tea, Air Mineral
Alla Turca, Mix Platter, Lychee Tea, Greenlight Fantasie
Rivers Flow
Mac & Cheese
Cold White, French Fries, Mix Platter
Berrybiscous
Alla Turca, Matcha Latte
Nasi Goreng HongKong, Lychee Tea, Vanilla Cookies, Red Velvet Latte, Mix Platter
Mac & Cheese
Fur Elise, Greenlight Fantasie, Matcha Latte, Carbonara, French Fries
Air Mineral
Red Velvet Latte, Matcha Latte, Cireng, French Fries
Mix Platter, Cireng, Red Velvet Latte, Choco Latte
Air Mineral
Lychee Tea, Cireng, Wedding March
Vanilla Cookies
Carbonara, Chicken Black Pepper, Air Mineral, Es Batu
Fur Elise, Carbonara, Matcha Latte, Refreshing Red, Wedding March, Mix Platter
Greenlight Fantasie, Fur Elise, Cireng, Air Mineral, Chicken Black Pepper
Coffee - Manual Brew
Orange Crush, Matcha Latte, Taco Salsa Sauce, Chicken Black Pepper, Indomie Not Normal, Mac & Cheese
Air Mineral
Air Mineral
Vanilla Cookies, Orange Crush
Lychee Tea, Lemon Tea, Nasi Goreng HongKong, Chicken Black Pepper, French Fries
Nasi Goreng HongKong, Mix Platter, Air Mineral, Lychee Tea, Carbonara, Choco Latte
Greenlight Fantasie, Rivers Flow, Alla Turca, Cireng, French Fries, Vanilla Cookies, Mix Platter
Vanilla Cookies
Matcha Latte
Matcha Latte, Taco Salsa Sauce
Fur Elise, Greenlight Fantasie, Mix Platter
Chicken Black Pepper, Nasi Goreng HongKong, Lychee Tea, Black Tea
Matcha Latte, Lemon Tea, Wedding March
Red Velvet Latte, Lychee Tea
Cireng, Taco Salsa Sauce, Rivers Flow, Lemon Tea, Orange Crush, Air Mineral
Vanilla Cookies, Alla Turca, Matcha Latte, Greenlight Fantasie
Air Mineral
Air Mineral
Air Mineral
Red Velvet Latte, Matcha Latte, Lychee Tea, Air Mineral, Indomie Not Normal, Chicken Black Pepper, Mix Platter, Cireng, Nasi Goreng HongKong
Air Mineral
Lychee Tea
Air Mineral
Mac & Cheese, Mix Platter, Air Mineral, Rivers Flow
Matcha Latte, Alla Turca, Taco Salsa Sauce
Cold White
Alla Turca, Cold White, Es Batu, French Fries, Sakuyan Cheese Cake
Lychee Tea
Refreshing Red, Choco Latte, Wedding March
Air Mineral
Sakuyan Cheese Cake, French Fries, Lemon Tea
Vanilla Cookies, Rivers Flow, Wedding March, Taco Salsa Sauce, Cireng, Mix Platter, Air Mineral
Orange Crush
Matcha Latte, French Fries, Red Velvet Latte
Matcha Latte, Vanilla Cookies
Mix Platter, Lychee Tea, French Fries, Es Batu
Wedding March, Mac & Cheese
Black Tea, Lemon Tea, Air Mineral
Choco Latte, Refreshing Red, Orange Crush, Lemon Tea, Mix Platter, Indomie Not Normal, Mac & Cheese
Vanilla Cookies, Rivers Flow, Fur Elise, Refreshing Red, Mix Platter
Choco Latte, Cireng, French Fries, Refreshing Red
Air Mineral
Vanilla Cookies, Carbonara
Mix Platter, Red Velvet Latte
Alla Turca
Nasi Goreng HongKong, Alla Turca
Rivers Flow, Mac & Cheese
Vanilla Cookies, Red Velvet Latte
Fur Elise, Air Mineral
Fur Elise, Air Mineral
Mix Platter, Taco Salsa Sauce, French Fries, Matcha Latte
Wedding March, Mac & Cheese, Red Velvet Latte, Cireng, French Fries, Lychee Tea, Susvada Mango, Lemon Tea, Choco Latte, Sakuyan Cheese Cake
Berrybiscous, French Fries, Cireng, Lychee Tea, Refreshing Red
Choco Latte, Alla Turca, Rivers Flow, Taco Salsa Sauce, Mix Platter, Indomie Not Normal, Nasi Goreng HongKong, French Fries, Refreshing Red, Sakuyan Cheese Cake, Air Mineral, Cold Black, Greenlight Fantasie
Indomie Not Normal, Alla Turca, Matcha Latte, Choco Latte, Refreshing Red, Nasi
Indomie Not Normal, Nasi Goreng HongKong, Choco Latte, Matcha Latte, Alla Turca, Mix Platter
Alla Turca, Fur Elise
Indomie Not Normal, Nasi Goreng HongKong, Susvada Mango, Choco Latte, Lemon Tea, Vanilla Cookies, Alla Turca
Carbonara, Nasi Goreng HongKong, Choco Latte, Lemon Tea
Wedding March
Red Velvet Latte, Choco Latte, Cireng
French Fries, Vanilla Cookies, Matcha Latte, Lychee Tea, Mix Platter
Refreshing Red
Mac & Cheese, Nalesa Peach, Black Tea, French Fries, Air Mineral
Wedding March
Wedding March, Air Mineral, Taco Salsa Sauce
Air Mineral
Red Velvet Latte, Alla Turca, Lemon Tea, French Fries, Air Mineral
Carbonara
Lemon Tea
Lemon Tea
Lemon Tea, Black Tea
Vanilla Cookies, Red Velvet Latte
Choco Latte, Lychee Tea, French Fries
Wedding March, Greenlight Fantasie, Rivers Flow, Mix Platter, Cireng, Matcha Latte
Fur Elise, Carbonara
Alla Turca
